EndUse,Run name,FuelType,0
Heating,o_g_2126_tg5_cc,Natural Gas,394.83
Heating,o_h_2126_tg6_cc,Electricity,0
Heating,o_h_2126_tg6_cc,Natural Gas,439.77
Heating,p_a_2124_dg_init_cc,Electricity,0
Heating,p_a_2124_dg_init_cc,Natural Gas,665.54
Heating,p_b_2124_dg0_cc,Electricity,0
Heating,p_b_2124_dg0_cc,Natural Gas,555.27
Heating,p_c_2124_dg4_cc,Electricity,0
Heating,p_c_2124_dg4_cc,Natural Gas,543.52
Heating,p_d_2124_dg5_cc,Electricity,0
Heating,p_d_2124_dg5_cc,Natural Gas,450.95
Heating,p_e_2124_dg6_cc,Electricity,0
Heating,p_e_2124_dg6_cc,Natural Gas,359.17
Heating,p_f_2124_tg4_cc,Electricity,0
Heating,p_f_2124_tg4_cc,Natural Gas,487.04
Heating,p_g_2124_tg5_cc,Electricity,0
Heating,p_g_2124_tg5_cc,Natural Gas,478.13
Heating,p_h_2124_tg6_cc,Electricity,0
Heating,p_h_2124_tg6_cc,Natural Gas,322.88
Interior Equipment,a_a_2126_dg_init,Electricity,2009.8
Interior Equipment,a_a_2126_dg_init,Natural Gas,0
Interior Equipment,a_b_2126_dg0,Electricity,2009.8
Interior Equipment,a_b_2126_dg0,Natural Gas,0
Interior Equipment,a_c_2126_sg1,Electricity,2009.8
Interior Equipment,a_c_2126_sg1,Natural Gas,0
Interior Equipment,a_d_2126_sg2,Electricity,2009.8
Interior Equipment,a_d_2126_sg2,Natural Gas,0
Interior Equipment,a_e_2126_dg1,Electricity,2009.8
Interior Equipment,a_e_2126_dg1,Natural Gas,0
Interior Equipment,a_f_2126_dg2,Electricity,2009.8
Interior Equipment,a_f_2126_dg2,Natural Gas,0
Interior Equipment,a_g_2126_dg3,Electricity,2009.8
Interior Equipment,a_g_2126_dg3,Natural Gas,0
Interior Equipment,a_h_2126_dg4,Electricity,2009.8
Interior Equipment,a_h_2126_dg4,Natural Gas,0
Interior Equipment,a_i_2126_dg5,Electricity,2009.8
Interior Equipment,a_i_2126_dg5,Natural Gas,0
Interior Equipment,a_j_2126_dg6,Electricity,2009.8
Interior Equipment,a_j_2126_dg6,Natural Gas,0
Interior Equipment,a_k_2126_tg1,Electricity,2009.8
Interior Equipment,a_k_2126_tg1,Natural Gas,0
Interior Equipment,a_l_2126_tg2,Electricity,2009.8
Interior Equipment,a_l_2126_tg2,Natural Gas,0
Interior Equipment,a_m_2126_tg3,Electricity,2009.8
Interior Equipment,a_m_2126_tg3,Natural Gas,0
Interior Equipment,a_n_2126_tg4,Electricity,2009.8
Interior Equipment,a_n_2126_tg4,Natural Gas,0
Interior Equipment,a_o_2126_tg5,Electricity,2009.8
Interior Equipment,a_o_2126_tg5,Natural Gas,0
Interior Equipment,a_p_2126_tg6,Electricity,2009.8
Interior Equipment,a_p_2126_tg6,Natural Gas,0
Interior Equipment,b_a_2126_dg_init_int,Electricity,2009.8
Interior Equipment,b_a_2126_dg_init_int,Natural Gas,0
Interior Equipment,b_b_2126_dg0_int,Electricity,2009.8
Interior Equipment,b_b_2126_dg0_int,Natural Gas,0
Interior Equipment,b_c_2126_sg1_int,Electricity,2009.8
Interior Equipment,b_c_2126_sg1_int,Natural Gas,0
Interior Equipment,b_d_2126_sg2_int,Electricity,2009.8
Interior Equipment,b_d_2126_sg2_int,Natural Gas,0
Interior Equipment,b_e_2126_dg1_int,Electricity,2009.8
Interior Equipment,b_e_2126_dg1_int,Natural Gas,0
Interior Equipment,b_f_2126_dg2_int,Electricity,2009.8
Interior Equipment,b_f_2126_dg2_int,Natural Gas,0
Interior Equipment,b_g_2126_dg3_int,Electricity,2009.8
Interior Equipment,b_g_2126_dg3_int,Natural Gas,0
Interior Equipment,b_h_2126_dg4_int,Electricity,2009.8
Interior Equipment,b_h_2126_dg4_int,Natural Gas,0
Interior Equipment,b_i_2126_dg5_int,Electricity,2009.8
Interior Equipment,b_i_2126_dg5_int,Natural Gas,0
Interior Equipment,b_j_2126_dg6_int,Electricity,2009.8
Interior Equipment,b_j_2126_dg6_int,Natural Gas,0
Interior Equipment,b_k_2126_tg1_int,Electricity,2009.8
Interior Equipment,b_k_2126_tg1_int,Natural Gas,0
Interior Equipment,b_l_2126_tg2_int,Electricity,2009.8
Interior Equipment,b_l_2126_tg2_int,Natural Gas,0
Interior Equipment,b_m_2126_tg3_int,Electricity,2009.8
Interior Equipment,b_m_2126_tg3_int,Natural Gas,0
Interior Equipment,b_n_2126_tg4_int,Electricity,2009.8
Interior Equipment,b_n_2126_tg4_int,Natural Gas,0
Interior Equipment,b_o_2126_tg5_int,Electricity,2009.8
Interior Equipment,b_o_2126_tg5_int,Natural Gas,0
Interior Equipment,b_p_2126_tg6_int,Electricity,2009.8
Interior Equipment,b_p_2126_tg6_int,Natural Gas,0
Interior Equipment,c_a_2126_dg_init_tc,Electricity,2009.8
Interior Equipment,c_a_2126_dg_init_tc,Natural Gas,0
Interior Equipment,c_b_2126_dg0_tc,Electricity,2009.8
Interior Equipment,c_b_2126_dg0_tc,Natural Gas,0
Interior Equipment,c_c_2126_sg1_tc,Electricity,2009.8
Interior Equipment,c_c_2126_sg1_tc,Natural Gas,0
Interior Equipment,c_d_2126_sg2_tc,Electricity,2009.8
Interior Equipment,c_d_2126_sg2_tc,Natural Gas,0
Interior Equipment,c_e_2126_dg1_tc,Electricity,2009.8
Interior Equipment,c_e_2126_dg1_tc,Natural Gas,0
Interior Equipment,c_f_2126_dg2_tc,Electricity,2009.8
Interior Equipment,c_f_2126_dg2_tc,Natural Gas,0
Interior Equipment,c_g_2126_dg3_tc,Electricity,2009.8
Interior Equipment,c_g_2126_dg3_tc,Natural Gas,0
Interior Equipment,c_h_2126_dg4_tc,Electricity,2009.8
Interior Equipment,c_h_2126_dg4_tc,Natural Gas,0
Interior Equipment,c_i_2126_dg5_tc,Electricity,2009.8
Interior Equipment,c_i_2126_dg5_tc,Natural Gas,0
Interior Equipment,c_j_2126_dg6_tc,Electricity,2009.8
Interior Equipment,c_j_2126_dg6_tc,Natural Gas,0
Interior Equipment,c_k_2126_tg1_tc,Electricity,2009.8
Interior Equipment,c_k_2126_tg1_tc,Natural Gas,0
Interior Equipment,c_l_2126_tg2_tc,Electricity,2009.8
Interior Equipment,c_l_2126_tg2_tc,Natural Gas,0
Interior Equipment,c_m_2126_tg3_tc,Electricity,2009.8
Interior Equipment,c_m_2126_tg3_tc,Natural Gas,0
Interior Equipment,c_n_2126_tg4_tc,Electricity,2009.8
Interior Equipment,c_n_2126_tg4_tc,Natural Gas,0
Interior Equipment,c_o_2126_tg5_tc,Electricity,2009.8
Interior Equipment,c_o_2126_tg5_tc,Natural Gas,0
Interior Equipment,c_p_2126_tg6_tc,Electricity,2009.8
Interior Equipment,c_p_2126_tg6_tc,Natural Gas,0
Interior Equipment,d_a_2126_dg_init_vav,Electricity,2009.8
Interior Equipment,d_a_2126_dg_init_vav,Natural Gas,0
Interior Equipment,d_b_2126_dg0_vav,Electricity,2009.8
Interior Equipment,d_b_2126_dg0_vav,Natural Gas,0
Interior Equipment,d_c_2126_sg1_vav,Electricity,2009.8
Interior Equipment,d_c_2126_sg1_vav,Natural Gas,0
Interior Equipment,d_d_2126_sg2_vav,Electricity,2009.8
Interior Equipment,d_d_2126_sg2_vav,Natural Gas,0
Interior Equipment,d_e_2126_dg1_vav,Electricity,2009.8
Interior Equipment,d_e_2126_dg1_vav,Natural Gas,0
Interior Equipment,d_f_2126_dg2_vav,Electricity,2009.8
Interior Equipment,d_f_2126_dg2_vav,Natural Gas,0
Interior Equipment,d_g_2126_dg3_vav,Electricity,2009.8
Interior Equipment,d_g_2126_dg3_vav,Natural Gas,0
Interior Equipment,d_h_2126_dg4_vav,Electricity,2009.8
Interior Equipment,d_h_2126_dg4_vav,Natural Gas,0
Interior Equipment,d_i_2126_dg5_vav,Electricity,2009.8
Interior Equipment,d_i_2126_dg5_vav,Natural Gas,0
Interior Equipment,d_j_2126_dg6_vav,Electricity,2009.8
Interior Equipment,d_j_2126_dg6_vav,Natural Gas,0
Interior Equipment,d_k_2126_tg1_vav,Electricity,2009.8
Interior Equipment,d_k_2126_tg1_vav,Natural Gas,0
Interior Equipment,d_l_2126_tg2_vav,Electricity,2009.8
Interior Equipment,d_l_2126_tg2_vav,Natural Gas,0
Interior Equipment,d_m_2126_tg3_vav,Electricity,2009.8
Interior Equipment,d_m_2126_tg3_vav,Natural Gas,0
Interior Equipment,d_n_2126_tg4_vav,Electricity,2009.8
Interior Equipment,d_n_2126_tg4_vav,Natural Gas,0
Interior Equipment,d_o_2126_tg5_vav,Electricity,2009.8
Interior Equipment,d_o_2126_tg5_vav,Natural Gas,0
Interior Equipment,d_p_2126_tg6_vav,Electricity,2009.8
Interior Equipment,d_p_2126_tg6_vav,Natural Gas,0
Interior Equipment,e_a_2126_dg_init_vav_int,Electricity,2009.8
Interior Equipment,e_a_2126_dg_init_vav_int,Natural Gas,0
Interior Equipment,e_b_2126_dg0_vav_int,Electricity,2009.8
Interior Equipment,e_b_2126_dg0_vav_int,Natural Gas,0
Interior Equipment,e_c_2126_sg1_vav_int,Electricity,2009.8
Interior Equipment,e_c_2126_sg1_vav_int,Natural Gas,0
Interior Equipment,e_d_2126_sg2_vav_int,Electricity,2009.8
Interior Equipment,e_d_2126_sg2_vav_int,Natural Gas,0
Interior Equipment,e_e_2126_dg1_vav_int,Electricity,2009.8
Interior Equipment,e_e_2126_dg1_vav_int,Natural Gas,0
Interior Equipment,e_f_2126_dg2_vav_int,Electricity,2009.8
Interior Equipment,e_f_2126_dg2_vav_int,Natural Gas,0
Interior Equipment,e_g_2126_dg3_vav_int,Electricity,2009.8
Interior Equipment,e_g_2126_dg3_vav_int,Natural Gas,0
Interior Equipment,e_h_2126_dg4_vav_int,Electricity,2009.8
Interior Equipment,e_h_2126_dg4_vav_int,Natural Gas,0
Interior Equipment,e_i_2126_dg5_vav_int,Electricity,2009.8
Interior Equipment,e_i_2126_dg5_vav_int,Natural Gas,0
Interior Equipment,e_j_2126_dg6_vav_int,Electricity,2009.8
Interior Equipment,e_j_2126_dg6_vav_int,Natural Gas,0
Interior Equipment,e_k_2126_tg1_vav_int,Electricity,2009.8
Interior Equipment,e_k_2126_tg1_vav_int,Natural Gas,0
Interior Equipment,e_l_2126_tg2_vav_int,Electricity,2009.8
Interior Equipment,e_l_2126_tg2_vav_int,Natural Gas,0
Interior Equipment,e_m_2126_tg3_vav_int,Electricity,2009.8
Interior Equipment,e_m_2126_tg3_vav_int,Natural Gas,0
Interior Equipment,e_n_2126_tg4_vav_int,Electricity,2009.8
Interior Equipment,e_n_2126_tg4_vav_int,Natural Gas,0
Interior Equipment,e_o_2126_tg5_vav_int,Electricity,2009.8
Interior Equipment,e_o_2126_tg5_vav_int,Natural Gas,0
Interior Equipment,e_p_2126_tg6_vav_int,Electricity,2009.8
Interior Equipment,e_p_2126_tg6_vav_int,Natural Gas,0
Interior Equipment,f_a_2126_dg_init_vrf,Electricity,2009.8
Interior Equipment,f_a_2126_dg_init_vrf,Natural Gas,0
Interior Equipment,f_b_2126_dg0_vrf,Electricity,2009.8
Interior Equipment,f_b_2126_dg0_vrf,Natural Gas,0
Interior Equipment,f_c_2126_sg1_vrf,Electricity,2009.8
Interior Equipment,f_c_2126_sg1_vrf,Natural Gas,0
Interior Equipment,f_d_2126_sg2_vrf,Electricity,2009.8
Interior Equipment,f_d_2126_sg2_vrf,Natural Gas,0
Interior Equipment,f_e_2126_dg1_vrf,Electricity,2009.8
Interior Equipment,f_e_2126_dg1_vrf,Natural Gas,0
Interior Equipment,f_f_2126_dg2_vrf,Electricity,2009.8
Interior Equipment,f_f_2126_dg2_vrf,Natural Gas,0
Interior Equipment,f_g_2126_dg3_vrf,Electricity,2009.8
Interior Equipment,f_g_2126_dg3_vrf,Natural Gas,0
Interior Equipment,f_h_2126_dg4_vrf,Electricity,2009.8
Interior Equipment,f_h_2126_dg4_vrf,Natural Gas,0
Interior Equipment,f_i_2126_dg5_vrf,Electricity,2009.8
Interior Equipment,f_i_2126_dg5_vrf,Natural Gas,0
Interior Equipment,f_j_2126_dg6_vrf,Electricity,2009.8
Interior Equipment,f_j_2126_dg6_vrf,Natural Gas,0
Interior Equipment,f_k_2126_tg1_vrf,Electricity,2009.8
Interior Equipment,f_k_2126_tg1_vrf,Natural Gas,0
Interior Equipment,f_l_2126_tg2_vrf,Electricity,2009.8
Interior Equipment,f_l_2126_tg2_vrf,Natural Gas,0
Interior Equipment,f_m_2126_tg3_vrf,Electricity,2009.8
Interior Equipment,f_m_2126_tg3_vrf,Natural Gas,0
Interior Equipment,f_n_2126_tg4_vrf,Electricity,2009.8
Interior Equipment,f_n_2126_tg4_vrf,Natural Gas,0
Interior Equipment,f_o_2126_tg5_vrf,Electricity,2009.8
Interior Equipment,f_o_2126_tg5_vrf,Natural Gas,0
Interior Equipment,f_p_2126_tg6_vrf,Electricity,2009.8
Interior Equipment,f_p_2126_tg6_vrf,Natural Gas,0
Interior Equipment,g_a_2126_dg_init_vrf_int,Electricity,2009.8
Interior Equipment,g_a_2126_dg_init_vrf_int,Natural Gas,0
Interior Equipment,g_b_2126_dg0_vrf_int,Electricity,2009.8
Interior Equipment,g_b_2126_dg0_vrf_int,Natural Gas,0
Interior Equipment,g_c_2126_sg1_vrf_int,Electricity,2009.8
Interior Equipment,g_c_2126_sg1_vrf_int,Natural Gas,0
Interior Equipment,g_d_2126_sg2_vrf_int,Electricity,2009.8
Interior Equipment,g_d_2126_sg2_vrf_int,Natural Gas,0
Interior Equipment,g_e_2126_dg1_vrf_int,Electricity,2009.8
Interior Equipment,g_e_2126_dg1_vrf_int,Natural Gas,0
Interior Equipment,g_f_2126_dg2_vrf_int,Electricity,2009.8
Interior Equipment,g_f_2126_dg2_vrf_int,Natural Gas,0
Interior Equipment,g_g_2126_dg3_vrf_int,Electricity,2009.8
Interior Equipment,g_g_2126_dg3_vrf_int,Natural Gas,0
Interior Equipment,g_h_2126_dg4_vrf_int,Electricity,2009.8
Interior Equipment,g_h_2126_dg4_vrf_int,Natural Gas,0
Interior Equipment,g_i_2126_dg5_vrf_int,Electricity,2009.8
Interior Equipment,g_i_2126_dg5_vrf_int,Natural Gas,0
Interior Equipment,g_j_2126_dg6_vrf_int,Electricity,2009.8
Interior Equipment,g_j_2126_dg6_vrf_int,Natural Gas,0
Interior Equipment,g_k_2126_tg1_vrf_int,Electricity,2009.8
Interior Equipment,g_k_2126_tg1_vrf_int,Natural Gas,0
Interior Equipment,g_l_2126_tg2_vrf_int,Electricity,2009.8
Interior Equipment,g_l_2126_tg2_vrf_int,Natural Gas,0
Interior Equipment,g_m_2126_tg3_vrf_int,Electricity,2009.8
Interior Equipment,g_m_2126_tg3_vrf_int,Natural Gas,0
Interior Equipment,g_n_2126_tg4_vrf_int,Electricity,2009.8
Interior Equipment,g_n_2126_tg4_vrf_int,Natural Gas,0
Interior Equipment,g_o_2126_tg5_vrf_int,Electricity,2009.8
Interior Equipment,g_o_2126_tg5_vrf_int,Natural Gas,0
Interior Equipment,g_p_2126_tg6_vrf_int,Electricity,2009.8
Interior Equipment,g_p_2126_tg6_vrf_int,Natural Gas,0
Interior Equipment,h_a_2126_dg_init_wtw,Electricity,2009.8
Interior Equipment,h_a_2126_dg_init_wtw,Natural Gas,0
Interior Equipment,h_b_2126_dg0_wtw,Electricity,2009.8
Interior Equipment,h_b_2126_dg0_wtw,Natural Gas,0
Interior Equipment,h_c_2126_dg4_wtw,Electricity,2009.8
Interior Equipment,h_c_2126_dg4_wtw,Natural Gas,0
Interior Equipment,h_d_2126_dg5_wtw,Electricity,2009.8
Interior Equipment,h_d_2126_dg5_wtw,Natural Gas,0
Interior Equipment,h_e_2126_dg6_wtw,Electricity,2009.8
Interior Equipment,h_e_2126_dg6_wtw,Natural Gas,0
Interior Equipment,h_f_2126_tg4_wtw,Electricity,2009.8
Interior Equipment,h_f_2126_tg4_wtw,Natural Gas,0
Interior Equipment,h_g_2126_tg5_wtw,Electricity,2009.8
Interior Equipment,h_g_2126_tg5_wtw,Natural Gas,0
Interior Equipment,h_h_2126_tg6_wtw,Electricity,2009.8
Interior Equipment,h_h_2126_tg6_wtw,Natural Gas,0
Interior Equipment,i_a_2126_dg_init_vav_int,Electricity,2009.8
Interior Equipment,i_a_2126_dg_init_vav_int,Natural Gas,0
Interior Equipment,i_b_2126_dg5k,Electricity,2009.8
Interior Equipment,i_b_2126_dg5k,Natural Gas,0
Interior Equipment,i_c_2126_tg5k,Electricity,2009.8
Interior Equipment,i_c_2126_tg5k,Natural Gas,0
Interior Equipment,i_d_2126_tg5x,Electricity,2009.8
Interior Equipment,i_d_2126_tg5x,Natural Gas,0
Interior Equipment,i_e_2126_ccf,Electricity,2009.8
Interior Equipment,i_e_2126_ccf,Natural Gas,0
Interior Equipment,i_f_2126_dg_vacuum,Electricity,2009.8
Interior Equipment,i_f_2126_dg_vacuum,Natural Gas,0
Interior Equipment,i_g_2126_dg_smart,Electricity,2009.8
Interior Equipment,i_g_2126_dg_smart,Natural Gas,0
Interior Equipment,i_h_2126_dsf_min,Electricity,2009.8
Interior Equipment,i_h_2126_dsf_min,Natural Gas,0
Interior Equipment,i_i_2126_dsf_mean,Electricity,2009.8
Interior Equipment,i_i_2126_dsf_mean,Natural Gas,0
Interior Equipment,i_j_2126_dsf_max,Electricity,2009.8
Interior Equipment,i_j_2126_dsf_max,Natural Gas,0
Interior Equipment,j_a_2124_dg_init,Electricity,2009.8
Interior Equipment,j_a_2124_dg_init,Natural Gas,0
Interior Equipment,j_b_2124_dg0,Electricity,2009.8
Interior Equipment,j_b_2124_dg0,Natural Gas,0
Interior Equipment,j_c_2124_dg4,Electricity,2009.8
Interior Equipment,j_c_2124_dg4,Natural Gas,0
Interior Equipment,j_d_2124_dg5,Electricity,2009.8
Interior Equipment,j_d_2124_dg5,Natural Gas,0
Interior Equipment,j_e_2124_dg6,Electricity,2009.8
Interior Equipment,j_e_2124_dg6,Natural Gas,0
Interior Equipment,j_f_2124_tg4,Electricity,2009.8
Interior Equipment,j_f_2124_tg4,Natural Gas,0
Interior Equipment,j_g_2124_tg5,Electricity,2009.8
Interior Equipment,j_g_2124_tg5,Natural Gas,0
Interior Equipment,j_h_2124_tg6,Electricity,2009.8
Interior Equipment,j_h_2124_tg6,Natural Gas,0
Interior Equipment,k_a_1927_dg_init_ext,Electricity,2009.8
Interior Equipment,k_a_1927_dg_init_ext,Natural Gas,0
Interior Equipment,k_b_1927_dg0_ext,Electricity,2009.8
Interior Equipment,k_b_1927_dg0_ext,Natural Gas,0
Interior Equipment,k_c_1927_dg4_ext,Electricity,2009.8
Interior Equipment,k_c_1927_dg4_ext,Natural Gas,0
Interior Equipment,k_d_1927_dg5_ext,Electricity,2009.8
Interior Equipment,k_d_1927_dg5_ext,Natural Gas,0
Interior Equipment,k_e_1927_dg6_ext,Electricity,2009.8
Interior Equipment,k_e_1927_dg6_ext,Natural Gas,0
Interior Equipment,k_f_1927_tg4_ext,Electricity,2009.8
Interior Equipment,k_f_1927_tg4_ext,Natural Gas,0
Interior Equipment,k_g_1927_tg5_ext,Electricity,2009.8
Interior Equipment,k_g_1927_tg5_ext,Natural Gas,0
Interior Equipment,k_h_1927_tg6_ext,Electricity,2009.8
Interior Equipment,k_h_1927_tg6_ext,Natural Gas,0
Interior Equipment,l_a_2126_dg_init_intgain,Electricity,2408.53
Interior Equipment,l_a_2126_dg_init_intgain,Natural Gas,0
Interior Equipment,l_b_2126_dg0_intgain,Electricity,2408.53
Interior Equipment,l_b_2126_dg0_intgain,Natural Gas,0
Interior Equipment,l_c_2126_dg4_intgain,Electricity,2408.53
Interior Equipment,l_c_2126_dg4_intgain,Natural Gas,0
Interior Equipment,l_d_2126_dg5_intgain,Electricity,2408.53
Interior Equipment,l_d_2126_dg5_intgain,Natural Gas,0
Interior Equipment,l_e_2126_dg6_intgain,Electricity,2408.53
Interior Equipment,l_e_2126_dg6_intgain,Natural Gas,0
Interior Equipment,l_f_2126_tg4_intgain,Electricity,2408.53
Interior Equipment,l_f_2126_tg4_intgain,Natural Gas,0
Interior Equipment,l_g_2126_tg5_intgain,Electricity,2408.53
Interior Equipment,l_g_2126_tg5_intgain,Natural Gas,0
Interior Equipment,l_h_2126_tg6_intgain,Electricity,2408.53
Interior Equipment,l_h_2126_tg6_intgain,Natural Gas,0
Interior Equipment,m_a_2126_dg_init_intgain,Electricity,1743.97
Interior Equipment,m_a_2126_dg_init_intgain,Natural Gas,0
Interior Equipment,m_b_2126_dg0_intgain,Electricity,1743.97
Interior Equipment,m_b_2126_dg0_intgain,Natural Gas,0
Interior Equipment,m_c_2126_dg4_intgain,Electricity,1743.97
Interior Equipment,m_c_2126_dg4_intgain,Natural Gas,0
Interior Equipment,m_d_2126_dg5_intgain,Electricity,1743.97
Interior Equipment,m_d_2126_dg5_intgain,Natural Gas,0
Interior Equipment,m_e_2126_dg6_intgain,Electricity,1743.97
Interior Equipment,m_e_2126_dg6_intgain,Natural Gas,0
Interior Equipment,m_f_2126_tg4_intgain,Electricity,1743.97
Interior Equipment,m_f_2126_tg4_intgain,Natural Gas,0
Interior Equipment,m_g_2126_tg5_intgain,Electricity,1743.97
Interior Equipment,m_g_2126_tg5_intgain,Natural Gas,0
Interior Equipment,m_h_2126_tg6_intgain,Electricity,1743.97
Interior Equipment,m_h_2126_tg6_intgain,Natural Gas,0
Interior Equipment,n_a_2126_dg_init_cc,Electricity,2009.8
Interior Equipment,n_a_2126_dg_init_cc,Natural Gas,0
Interior Equipment,n_b_2126_dg0_cc,Electricity,2009.8
Interior Equipment,n_b_2126_dg0_cc,Natural Gas,0
Interior Equipment,n_c_2126_dg4_cc,Electricity,2009.8
Interior Equipment,n_c_2126_dg4_cc,Natural Gas,0
Interior Equipment,n_d_2126_dg5_cc,Electricity,2009.8
Interior Equipment,n_d_2126_dg5_cc,Natural Gas,0
Interior Equipment,n_e_2126_dg6_cc,Electricity,2009.8
Interior Equipment,n_e_2126_dg6_cc,Natural Gas,0
Interior Equipment,n_f_2126_tg4_cc,Electricity,2009.8
Interior Equipment,n_f_2126_tg4_cc,Natural Gas,0
Interior Equipment,n_g_2126_tg5_cc,Electricity,2009.8
Interior Equipment,n_g_2126_tg5_cc,Natural Gas,0
Interior Equipment,n_h_2126_tg6_cc,Electricity,2009.8
Interior Equipment,n_h_2126_tg6_cc,Natural Gas,0
Interior Equipment,o_a_2126_dg_init_cc,Electricity,2009.8
Interior Equipment,o_a_2126_dg_init_cc,Natural Gas,0
Interior Equipment,o_b_2126_dg0_cc,Electricity,2009.8
Interior Equipment,o_b_2126_dg0_cc,Natural Gas,0
Interior Equipment,o_c_2126_dg4_cc,Electricity,2009.8
Interior Equipment,o_c_2126_dg4_cc,Natural Gas,0
Interior Equipment,o_d_2126_dg5_cc,Electricity,2009.8
Interior Equipment,o_d_2126_dg5_cc,Natural Gas,0
Interior Equipment,o_e_2126_dg6_cc,Electricity,2009.8
Interior Equipment,o_e_2126_dg6_cc,Natural Gas,0
Interior Equipment,o_f_2126_tg4_cc,Electricity,2009.8
Interior Equipment,o_f_2126_tg4_cc,Natural Gas,0
Interior Equipment,o_g_2126_tg5_cc,Electricity,2009.8
Interior Equipment,o_g_2126_tg5_cc,Natural Gas,0
Interior Equipment,o_h_2126_tg6_cc,Electricity,2009.8
Interior Equipment,o_h_2126_tg6_cc,Natural Gas,0
Interior Equipment,p_a_2124_dg_init_cc,Electricity,2009.8
Interior Equipment,p_a_2124_dg_init_cc,Natural Gas,0
Interior Equipment,p_b_2124_dg0_cc,Electricity,2009.8
Interior Equipment,p_b_2124_dg0_cc,Natural Gas,0
Interior Equipment,p_c_2124_dg4_cc,Electricity,2009.8
Interior Equipment,p_c_2124_dg4_cc,Natural Gas,0
Interior Equipment,p_d_2124_dg5_cc,Electricity,2009.8
Interior Equipment,p_d_2124_dg5_cc,Natural Gas,0
Interior Equipment,p_e_2124_dg6_cc,Electricity,2009.8
Interior Equipment,p_e_2124_dg6_cc,Natural Gas,0
Interior Equipment,p_f_2124_tg4_cc,Electricity,2009.8
Interior Equipment,p_f_2124_tg4_cc,Natural Gas,0
Interior Equipment,p_g_2124_tg5_cc,Electricity,2009.8
Interior Equipment,p_g_2124_tg5_cc,Natural Gas,0
Interior Equipment,p_h_2124_tg6_cc,Electricity,2009.8
Interior Equipment,p_h_2124_tg6_cc,Natural Gas,0
Interior Lighting,a_a_2126_dg_init,Electricity,685.7
Interior Lighting,a_a_2126_dg_init,Natural Gas,0
Interior Lighting,a_b_2126_dg0,Electricity,685.7
Interior Lighting,a_b_2126_dg0,Natural Gas,0
Interior Lighting,a_c_2126_sg1,Electricity,685.7
Interior Lighting,a_c_2126_sg1,Natural Gas,0
Interior Lighting,a_d_2126_sg2,Electricity,685.7
Interior Lighting,a_d_2126_sg2,Natural Gas,0
Interior Lighting,a_e_2126_dg1,Electricity,685.7
Interior Lighting,a_e_2126_dg1,Natural Gas,0
Interior Lighting,a_f_2126_dg2,Electricity,685.7
Interior Lighting,a_f_2126_dg2,Natural Gas,0
Interior Lighting,a_g_2126_dg3,Electricity,685.7
Interior Lighting,a_g_2126_dg3,Natural Gas,0
Interior Lighting,a_h_2126_dg4,Electricity,685.7
Interior Lighting,a_h_2126_dg4,Natural Gas,0
Interior Lighting,a_i_2126_dg5,Electricity,685.7
Interior Lighting,a_i_2126_dg5,Natural Gas,0
Interior Lighting,a_j_2126_dg6,Electricity,685.7
Interior Lighting,a_j_2126_dg6,Natural Gas,0
Interior Lighting,a_k_2126_tg1,Electricity,685.7
Interior Lighting,a_k_2126_tg1,Natural Gas,0
Interior Lighting,a_l_2126_tg2,Electricity,685.7
Interior Lighting,a_l_2126_tg2,Natural Gas,0
Interior Lighting,a_m_2126_tg3,Electricity,685.7
Interior Lighting,a_m_2126_tg3,Natural Gas,0
Interior Lighting,a_n_2126_tg4,Electricity,685.7
Interior Lighting,a_n_2126_tg4,Natural Gas,0
Interior Lighting,a_o_2126_tg5,Electricity,685.7
Interior Lighting,a_o_2126_tg5,Natural Gas,0
Interior Lighting,a_p_2126_tg6,Electricity,685.7
Interior Lighting,a_p_2126_tg6,Natural Gas,0
Interior Lighting,b_a_2126_dg_init_int,Electricity,685.7
Interior Lighting,b_a_2126_dg_init_int,Natural Gas,0
Interior Lighting,b_b_2126_dg0_int,Electricity,685.7
Interior Lighting,b_b_2126_dg0_int,Natural Gas,0
Interior Lighting,b_c_2126_sg1_int,Electricity,685.7
Interior Lighting,b_c_2126_sg1_int,Natural Gas,0
Interior Lighting,b_d_2126_sg2_int,Electricity,685.7
Interior Lighting,b_d_2126_sg2_int,Natural Gas,0
Interior Lighting,b_e_2126_dg1_int,Electricity,685.7
Interior Lighting,b_e_2126_dg1_int,Natural Gas,0
Interior Lighting,b_f_2126_dg2_int,Electricity,685.7
Interior Lighting,b_f_2126_dg2_int,Natural Gas,0
Interior Lighting,b_g_2126_dg3_int,Electricity,685.7
Interior Lighting,b_g_2126_dg3_int,Natural Gas,0
Interior Lighting,b_h_2126_dg4_int,Electricity,685.7
Interior Lighting,b_h_2126_dg4_int,Natural Gas,0
Interior Lighting,b_i_2126_dg5_int,Electricity,685.7
Interior Lighting,b_i_2126_dg5_int,Natural Gas,0
Interior Lighting,b_j_2126_dg6_int,Electricity,685.7
Interior Lighting,b_j_2126_dg6_int,Natural Gas,0
Interior Lighting,b_k_2126_tg1_int,Electricity,685.7
Interior Lighting,b_k_2126_tg1_int,Natural Gas,0
Interior Lighting,b_l_2126_tg2_int,Electricity,685.7
Interior Lighting,b_l_2126_tg2_int,Natural Gas,0
Interior Lighting,b_m_2126_tg3_int,Electricity,685.7
