,"market for curtain wall, double glazing, two coatings, high perf alu frame","market for curtain wall, triple glazing, two coatings, krypton, high perf alu frame","market for curtain wall, double glazing, coated, high perf alu frame","market for curtain wall, triple glazing, coated, high perf alu frame","market for curtain wall, double glazing, low perf alu frame","market for curtain wall, triple glazing, two coatings, high perf alu frame","market for curtain wall, triple glazing, two coatings, xenon, high perf alu frame","market for curtain wall, vacuum double glazing, coated, high perf alu frame","market for curtain wall, single glazing, coated, low perf alu frame","market for curtain wall, smart glazing, high perf alu frame","market for curtain wall, double glazing, coated, krypton, high perf alu frame","market for curtain wall, single glazing, low perf alu frame","market for curtain wall, ccf","market for curtain wall, double skin facade"
10,169.43703309078532,205.48938292852534,168.61746219684807,195.21005162031548,164.16212027230426,194.58502235017122,249.08587783172982,170.17561805971104,137.64335398592232,1005.6793981081119,174.06964209096532,136.82040570148712,455.08090324592547,299.64689898828334
11,186.10483823370342,223.24691791331247,185.14928885021789,212.1585585320627,180.20364668945385,211.83572608465272,239.63279864059066,186.79811537560735,153.2474335458047,847.580924489856,190.85488465237418,152.28794529539746,471.22490425358234,331.3675366929179
12,191.68136633687953,229.45148080909144,190.85032652008735,219.45285038357338,185.66585099757947,219.00146406615028,257.92268552215734,192.97866127773247,156.54962045122278,1082.8700161578624,196.0753339902253,155.71515481791303,489.9288783450146,337.20942467652503
13,174.8784405448368,209.30331815434837,174.12412551528556,200.46333084112106,169.88804207128828,200.05510699474496,226.3538216708649,175.62468653611623,143.78928941234457,887.5210566758624,178.74823083921316,143.03186497047483,464.84740782206717,311.4798839957433
14,179.80245162742435,214.3490023385979,179.04170980943195,205.4019675539784,175.15103552666602,205.05427232268795,248.60086655782476,180.67070018840076,148.99372983148606,956.184530094495,183.68907504077583,148.22985104104083,472.87460229748115,320.77192533603557
15,208.9556483676408,250.77201850671838,207.62186096739484,237.08511177011005,201.99331799636303,237.37170408409213,282.5624713919624,209.16332636477873,173.40354129909733,848.7176368613949,214.32201649685015,172.06425413227927,539.8231161693185,373.71280943752225
16,182.1162314721056,220.653219450041,181.39416839516105,208.34399347869527,176.95350293790577,208.11336817137936,245.9745641610155,183.3328571381873,150.29112890647627,738.3381335525712,187.66409470100396,149.5660892768076,482.572597451955,325.3859038431316
17,181.49893234013476,222.64793667232334,180.81968862899757,207.52840563237206,176.16974315705488,207.04939181298687,257.1494036283064,182.389435634743,149.53030884369363,1172.672959368844,188.61896124733428,148.84826587948803,469.77654322091956,323.18308054783324
18,208.9276133904782,244.68340770850193,207.94176833613335,236.17314409662325,203.49952526338288,235.68339636308534,276.86605847296886,209.7482261306716,174.5483804774285,1048.4401293321216,212.44177368480038,173.55847095949977,498.07493156304486,373.45895181727474
19,167.78318293534173,204.56146881050316,167.07105529273417,192.98909600439566,162.35605556681435,192.53015244016618,228.77360464082358,168.8456248905487,136.30569112000535,774.04604880202,173.08671398940277,135.59062863643726,439.68711162281477,296.02572178052066
20,169.04836535126825,204.01609253460413,168.24459035775357,195.56958969096345,163.0106445271198,195.0332551651926,232.58019641244405,169.9219467613728,135.61988543575657,997.6304008739943,172.73600902058243,134.81279651735727,449.3634988227457,297.41850918780773
21,169.2463298609564,208.77798072808116,168.4742444404156,195.44937367309674,163.5539658046418,195.25897140626094,243.99029776163957,170.00574037779782,136.5365627511149,916.0675603172377,175.23374872606286,135.76129317062643,451.2043474339685,297.5359162523551
22,195.3413568819172,231.57930721531554,194.25541056024397,221.77997045642252,189.06563754348332,221.88820891740676,260.9278465237533,195.9666551102215,161.8501636707815,746.5126473361536,199.10095944586112,160.75974139379196,492.55243611526566,349.5221108354355
23,183.30302826752578,222.16614469716586,182.30987039164876,210.0415440399239,177.3385249652795,210.00197857543674,269.5491301498276,183.78024237308085,149.98549488589862,719.7151946939041,188.39195212286864,148.98824174641564,486.6090484261246,324.61184550936485
24,177.53516283287928,216.7019316459875,176.67271920163296,205.20789819925557,171.43939088040884,204.58712265838713,242.33590539086842,177.74710494133063,142.35569018869276,1093.2277847192563,182.73012439112856,141.48969112276518,467.9970820936728,309.1475878087642
25,181.09371593555758,217.13463497098982,180.2520412756718,207.31517255637968,175.70765519483672,207.1604056659089,242.71920509436185,182.2159525591105,149.12803037020797,734.9478787814452,185.23915576072142,148.28288529604313,487.78057049864225,322.4962521208121
26,174.25872162776113,210.9882425454954,173.3171529769948,200.80974187764005,168.41229068755433,200.87115097797715,229.3403210972689,174.98612429712458,140.32897007194137,661.8698139241209,178.37569785889121,139.38351865548765,450.25863378797555,304.51299673504576
27,197.89745200998487,237.43519982929928,197.0389715172521,225.0949114441308,192.4263066258868,224.69620483229167,242.82998772342722,198.64260435415096,164.45654565459716,918.7449867934305,203.40846657677517,163.59452471677704,501.30563920237,353.08102314154894
28,199.80474376238226,238.06205379679974,198.8734047272318,226.93028601670235,194.30698424641187,226.5652818770216,268.3956445715248,200.72775092163468,166.37245921523157,1006.2260582120126,204.62178979259772,165.4372796438909,499.00062154778533,359.66111400688686
29,182.11585967356848,216.74628398978473,181.33885447068775,207.86383913916856,176.09992504875123,207.67114472769597,251.53933931630814,183.07677681861392,149.63488416200389,827.3150709939689,185.87642467629033,148.85467508533063,467.79615662987,322.97495058443445
30,171.92793721840178,208.9226502966494,171.08117743264006,197.9058332484948,166.04237231674858,197.73987370129538,237.62816039717225,172.90469414897927,138.61604911166035,769.2340822312718,176.6725651855871,137.76579723628132,440.0713433833881,302.19305856832966
31,183.7609631740773,220.37896446007414,182.8831674200472,209.88169834701085,178.56731998912264,209.871936740748,248.05598576237895,184.0587431027732,151.41317282738098,821.885772285394,188.1366793038908,150.5317561627358,467.5811371289637,326.9874576253431
32,177.66739346983172,215.1882910313921,176.76689285290058,204.13968184145872,172.2663360363301,204.03379052509885,238.20518452943986,178.49529927234263,145.0425918254838,761.9714754486474,182.34414373096203,144.1383779567946,471.6077284872618,316.32178445966565
33,176.5730326252253,215.0355284606524,175.633108658184,203.54039137769342,170.88443096720232,203.26562772023644,236.13413013934274,177.45868978456954,143.0937127396967,880.6989470683134,181.51805880483337,142.14991297220078,474.1786649845917,311.4181188573709
34,176.86447847374694,214.91024126413782,176.07833702214376,202.89200527638792,171.37896701260655,202.60358172512727,239.9522878032192,177.63113830925963,144.5263915559728,961.5609119994285,182.23166668162008,143.7370082905959,463.9604872417942,313.32900601479884
35,171.6881209915,206.7240721202256,170.80362898023563,197.85005258748765,166.40878952683136,197.30062207584163,235.7501233635697,172.38302656723442,139.3504451336168,1004.9737625399785,175.51535538024137,138.46230828347453,458.6001551405047,302.83172356938513
36,180.0485558259165,217.47055989406527,179.18177109466347,207.10298080250618,173.79696261351566,206.62214117613254,250.50668073340285,180.98941495041677,146.10071673474113,887.567864268631,184.60597933899157,145.23035958538134,486.62607369835354,317.77206549896664
37,188.2984245073977,226.47582117484177,187.5821652011796,215.66508825333338,182.5042131852635,215.30958572384384,241.69680594476299,188.96154270167494,155.03620588880617,974.0327173232994,193.16528263531686,154.31699372306505,505.8300226045733,336.9583936154331
38,165.98097799256593,200.85833383446862,165.3364063488659,191.12952983175077,161.02097519441384,190.79368923771617,210.919531396324,166.9617244635184,134.99411821655738,738.8611105567117,170.36872930512234,134.3468899418841,435.07754696822843,294.0920324699373
39,168.12157170595796,206.16801013740454,167.2095790367262,193.50490089829782,162.7204613592606,193.3180955008351,227.36979772110146,168.85678052312028,136.73730699566678,826.3339388383604,173.63453637868128,135.82155298475118,454.713266573793,298.20134774821275
40,170.63427933502976,209.45423944419244,169.7700130630447,196.68905255174195,165.01719983701847,196.5695199349415,233.98739303044889,171.41874168710586,138.43718274290427,703.4717315425462,176.21237403835542,137.56935426841784,465.7640107941694,302.3200986418577
41,191.65485639018758,228.42457468464872,190.66625238878632,218.53165079984086,185.4970148190335,218.5847583249935,254.63841077697208,192.80141699022272,158.01654676452608,782.7225423522367,195.5861606596032,157.02386704483845,495.0679415908698,341.1174699733452
42,172.97169424736472,210.05230635428413,172.16624655037015,200.34569405005698,167.34116037406088,199.91410634932575,251.08433268057823,174.09940492236942,139.01030838646966,836.7461674600902,177.235345288014,138.20153872030133,466.05930407999324,305.58283536443054
43,176.07440806288886,214.0217187570946,175.19749436431297,203.17850117297485,170.1393650197737,203.01785955468915,254.51459856424455,176.5482117361636,142.29766286027962,791.231118592228,180.69942373949092,141.4171328669657,478.1623207771108,310.38947947213586
44,197.32828426719732,233.6033815261391,196.41931040324172,224.80473265181354,191.25343337416575,224.61388613869414,292.7545812638248,198.8094849492613,162.62678410614961,770.6568525595411,200.9140573655638,161.7140618005246,491.98398914112335,351.3984730105988
45,186.48747996847823,225.09818942570368,185.46994796556777,213.10071230660998,180.25172645920566,212.79475621753963,241.51355110159997,187.52407902042586,152.7414338531053,1027.29437277444,191.62166397302778,151.71970652988432,480.07334172896634,330.34660706737225
46,182.30323481175844,222.86104926468454,181.3772351102032,207.95758993531493,176.57022345693807,207.78507828995953,241.71014618170872,183.41041889043868,150.4845606179618,803.9451414053876,188.91522047270462,149.55474350009374,479.0818550976022,325.2257058326445
47,177.4037718000207,213.20417418476953,176.6022159980894,202.47493090189147,172.12119835068054,202.18143657431324,235.42958633292238,178.14443923513937,145.9899964063764,822.9417819847897,182.11358558912875,145.18513688111832,443.82457694384715,315.95302315613645
48,180.0206509100451,218.9617930307449,179.26916061921494,206.73418740741883,174.07983428512355,206.30848092315438,240.65485446946255,181.11711452385177,146.61039624898282,813.3233374219096,185.59581697475605,145.85580854796268,472.0815391440256,319.2824191004187
49,191.22599956144828,227.60438669408416,190.32614242357897,217.90592856583436,185.2784848483506,217.4797920555139,248.83868373826567,192.24614015972085,158.42245845206708,871.0674431694395,195.38843959057084,157.51889023524868,507.5749553961335,341.63112905958866
50,165.4691635088497,202.06087810989442,164.69405656926426,190.9404851826879,160.29907289080558,190.6799277820029,234.39275566170377,166.2296544167059,133.55547689720757,799.4500088029837,170.38453201108322,132.77716901420987,432.10872545188573,290.67376110716475
51,174.08465576338492,210.4571658545801,172.91493716157692,200.4504686955154,167.20364686300394,200.60598983049604,232.54674058750166,174.69004250043668,139.9850806533153,777.3795352794444,177.8405266393317,138.81054039390884,462.673645756827,306.3481000974161
52,177.24973725907222,212.70054560982823,176.46890027791594,203.26684004586045,171.469697078339,202.94533546792022,260.8640146429372,178.24646672931763,144.3965281091559,844.6178681070653,181.34650499246305,143.6124759864062,452.46234468850236,313.19189436600533
53,178.91009133965963,213.19725773292268,177.90258619741306,204.64745813978595,172.74411237379294,204.59125257782154,250.01983167906133,179.71624468144185,146.10721320961386,960.0659972192726,182.20558884657595,145.0955537851778,464.62237544700224,316.7546261268856
54,191.5523256233448,229.44724059141308,190.60475348214214,218.33998500021292,185.1948486645062,218.39285064541218,248.29008099213488,192.1214797880692,157.6509521721599,855.7800765239809,196.1319482653626,156.69947561042565,488.1353400991141,339.46118790684284
55,178.62174113805023,214.54372064340888,177.85239804556795,204.31007439965035,173.45412708542256,203.97107264605512,242.1769140487782,180.04103710645626,147.06681982642044,889.8259159065437,183.13872337716504,146.29430478399368,459.4143934268678,318.4169769919154
56,185.8307401075782,221.0352014074068,184.93766253393383,212.19276141821766,179.83846862471438,212.01939947149754,248.1816638706046,186.57866825941915,152.8126183868822,746.0009114783636,189.44556283543494,151.91585839172555,475.43650470721934,331.4450777493928
57,174.00727708971002,208.63423495869867,173.2401054627985,199.46753870635595,169.57229428423156,198.7511112327649,236.0124240014892,175.39696058773518,143.50066095102574,1000.6947093988937,178.1816655542156,142.7303247379055,461.3091253715902,310.27555454622683
58,184.56124288670335,221.8279953196954,183.6524603745912,211.42449434013784,179.04721718093086,211.28309980923873,251.58181200891266,185.15206523470576,150.9187145737959,917.4933441780546,188.92490734881707,150.00618497547225,475.29407949563006,324.2911153245496
59,184.51861261307803,222.26175889536347,183.435467832931,211.0479581094312,178.680413097724,210.89204323041653,272.3990767027363,185.65998423115835,151.37938513675664,998.7319297194049,189.1203272427158,150.29177572819015,489.73782046307974,327.575023829179
60,183.2292482492375,217.30433843707974,182.1550595684261,208.77113580543443,176.9357041558151,208.86747631556568,256.93935554183247,183.7034830256687,150.84351630568432,799.3583318777445,186.37349232774096,149.7648994991658,468.3499845028098,326.34034708334946
61,179.5450140247624,213.76544290406778,178.73084545008953,206.12891646869252,173.4590400516078,205.57939334318417,264.980963806101,180.90750210104983,146.27481697787331,1022.0759167329936,182.8238688606424,145.45729295599276,481.1196610499406,318.37280835306143
62,179.7985839281948,214.17849469270791,178.91827943190916,204.97966443196418,174.05236556468597,204.74615162802903,254.03286975667493,181.0947915132565,147.95686184572247,877.8642427847824,183.63444896548629,147.07292699154985,458.74408894640277,318.864516519819
63,191.88350132529524,229.5708124313405,191.05692731839764,217.72226632634533,186.5677175157272,217.46928318882803,281.98594189369896,192.69323584974111,159.429166343468,817.8220584142337,197.10769109341587,158.5991836469123,457.88057741281705,342.43304522714385
64,193.41161112887497,230.18087664194897,192.47794276212534,220.75688590729192,187.76125564089293,220.5810895482752,284.4274054178923,193.94954125234432,159.42472044925447,983.3920067627618,197.27784197033697,158.48720514837052,495.2804064465726,342.24273176767525
65,181.75372290723357,220.74517150045432,180.72041372704396,208.32014029903235,175.64087246597643,208.54421193317685,251.99408644979695,182.6598158390369,148.38088719765102,827.8189182706475,186.82089387660227,147.34331811342958,487.4081701745769,321.9819056361038
66,175.68207852718527,211.31739604542648,174.68381930327882,201.67745113110814,169.9390546638601,201.68213759595946,260.9441461701745,176.60394553942535,142.88822106672527,855.6783828711372,179.501448332074,141.88584513290138,457.2910364879966,310.8082216410308
67,176.24074211024427,211.2506120204118,175.38770848993232,203.02538608039686,170.56623421978674,202.67499060058486,237.50248623279197,176.76846135875442,142.46453202011415,919.6158778101874,179.67551758650416,141.60798107043377,451.4434281509235,308.94378329075573
68,181.9787452800026,216.5698257691498,181.225047059355,208.76655702838758,176.63833602433957,208.34713926327058,233.48734788729223,183.34293447428396,148.92752069850144,864.3252093808885,185.33639035131353,148.17071480441777,476.6486044905998,323.3633555811938
69,175.62486711999847,209.54798998364703,174.7827923396643,201.7623895858183,169.51340887629505,201.58309095973752,245.06636680372299,176.8067138615167,142.89925675608808,830.381642509225,178.7652421790736,142.05370803249156,474.08128966365035,310.8428353059087
70,167.00873315500837,201.39461182445132,166.19644507246124,192.7386763602781,161.93515383332735,192.8948504695709,218.80413619287887,167.97391018081697,135.4106216110788,697.5895597531065,170.4463259913002,134.59498471434026,447.19033097296455,296.3279003475041
71,173.1256988008277,206.75724466569878,172.1077078131118,199.22840619770295,166.01706626252528,198.84411463466304,225.02308282200386,173.5478950580903,139.14860844386004,924.6847076565762,176.0642738195141,138.12642096906293,458.89271506557856,303.8305014907562
72,181.13588350824764,218.1714633465675,180.13574321236374,207.02581485663225,175.0718973169558,206.95214031876438,258.0728990544227,181.89358479513672,148.84700370746035,913.3124483952494,185.7454048842737,147.84273940003706,486.2143185770515,321.2651598167613
73,165.65620331005388,201.2029930558217,164.84534754476562,190.8823917589693,160.0431138416177,190.4362150998543,237.2481247284463,166.744979622811,134.02501507832125,879.0370645155913,170.22873663558772,133.210817068927,439.5145670792413,291.60146403629903
74,176.2610846150469,212.8395207118692,175.40794141139844,201.6940179842597,171.19653122017468,201.61472669265484,232.63670790351995,176.8017088556497,145.0066934342539,875.920624247885,181.02033959244946,144.15003482573672,461.67588395329113,312.88955211183026
75,167.7075425313529,210.2172444179656,166.78133515906748,193.449902936162,162.0227212523732,193.3602111707197,223.74516768929917,168.64027611351943,134.91113184220984,880.6884115721283,175.20985219698497,133.98110631002277,448.3542535490505,293.8641903622292
76,186.07212844311832,224.283362648661,184.88972677041411,212.62632922097927,179.41452531085113,212.7294572598378,260.53891520462054,186.38923825116052,151.9285554725533,816.5783184825315,190.66667975793217,150.74127542036823,476.7244510038358,327.11017774292
77,170.33064748852306,207.251435236876,169.4564344825505,196.4206415857815,164.75170027513826,196.1366663782429,244.67072049536364,170.71983849134625,138.32201997434956,889.3664838088505,175.0138190371536,137.44420240094152,468.2180057886429,300.9901508023773
78,177.03289787980006,213.08043010856437,176.2241646748559,203.36269472422137,171.25651744670066,203.37210726397225,231.82599413402053,177.8345856453525,144.22739862425865,650.0992990258545,181.07832595170285,143.41533127290487,464.70968693486805,313.99993079832944
79,169.69574225908147,206.3848313186972,169.00356504284767,195.36437244504572,164.83768162546812,195.0136108395952,228.97814098598403,171.0405042494426,138.3649620127987,713.9955277500314,174.68917566300894,137.66992498454857,447.72170414850495,300.4191684047733
80,201.88018206048554,239.4347339496694,200.888872399161,227.79955938627737,195.43691038029795,227.5086609566213,272.4488336482686,202.76904358264164,169.18937215183922,1061.782417381414,206.85190934280357,168.19397541117033,504.04081650802925,363.0512669833452
81,181.119209076363,217.0974738693397,180.38950161531565,207.86274119816431,176.15916271935507,207.25683804488986,246.18163591712027,182.07331647469192,148.51574888623958,890.3840716281295,185.3098191567799,147.783032497177,477.49593512060375,322.7403776773575
82,158.17491887142674,191.8304971756085,157.29358553829667,182.43081007487103,152.91472784700824,182.28168944782945,216.7988433396151,158.5773609617672,128.19632870837316,711.0858872960852,162.06798933828784,127.31136141250286,431.8800413037527,279.8745924398378
83,173.59225716395187,208.89224850130134,172.8160089263277,200.07645338002683,167.70329533696085,199.7272446959411,236.64754959250553,174.3370363280482,140.45983818993506,769.4432741625762,177.39851019478292,139.68039286427899,461.02427922922413,305.8592372087388
84,184.63055680664613,222.60030038498687,183.33085742531307,211.23260449369351,177.1639749420127,211.51399204054627,265.8089142357767,185.08589320554253,149.63694107835857,736.3916808956205,188.8740098330408,148.33188396764007,475.7105031709912,325.36539061235175
85,181.17651091048202,217.5758587870426,180.0276208039998,208.59383043553657,174.31219336985083,208.55137691001943,243.3529208726133,181.80209835011422,145.8353474395383,1095.6427548303077,184.53986093656124,144.68172228404487,473.5822237695797,315.9936957279871
86,179.27620526139535,214.9160448228845,178.46916186838746,205.24588339357663,173.88876029751552,204.85050903435052,231.91671087752684,180.33879526299802,147.43992979764215,930.8733533419997,183.50192961871264,146.62955958377884,478.64568345002215,319.6331976982683
87,171.50637012474013,206.51276302583028,170.586077028571,197.55456022979158,165.49568360232172,197.23784775360247,237.94526494620823,172.3785802566867,137.94954700927158,875.3175404280036,175.2235359563024,137.02545708550653,437.00336215325126,300.7007084548065
88,167.23384182175081,201.04642524731113,166.27989248714084,192.7702420415333,160.86021870599825,192.83270669688574,243.26306022931504,168.120061498726,134.74626056822797,878.2755790833164,170.38675253435053,133.78837948736975,447.97621236708903,292.600265944248
89,175.37383506627188,213.5301116449175,174.68246121576377,201.98288048746733,170.35054096754646,201.6548420204965,236.37689566624508,176.35261804840158,143.1276477073362,790.6042388830965,180.62009959493597,142.43342237279924,467.26496408307776,309.33176651513304
90,176.17364896458145,213.75075034430714,175.2898404049948,201.91326837526876,170.73286498915135,201.68303391247318,248.7370416538815,177.04192232587786,144.29815123420713,830.0287801962925,181.32369787000883,143.41069901110012,461.2630009541155,314.0177622593828
91,166.54640067268318,203.8926476944519,165.72056540059276,192.18380013576618,161.7200594416426,192.09769413398686,237.51461481238715,167.97144191502372,134.9180661988772,724.8338353714691,171.6180423852686,134.08882910371872,436.8776540265998,293.6783487482247
92,175.12750662460175,213.4672161647427,174.3931261450589,201.44813908466193,169.94796491879254,201.0914360982903,234.16002235618802,175.64171177783996,143.0774511845925,992.080683743945,180.58101590903678,142.34004308345794,465.85456322982304,309.89421909155
93,172.7255548856706,209.18205745815212,171.40454777778794,198.0196004374535,165.6716060648806,198.41782953022405,228.9209884763709,173.09408602234697,139.92821348230405,861.064263412126,176.78666245191386,138.60175264528345,465.13481850215476,304.5386324442147
94,188.99418152991825,224.69023145863295,188.20833558176898,214.94595508645205,182.47047784371864,214.42641135335393,235.06802660475572,189.73120276016232,155.87127911164862,984.3746448428673,193.34024573956756,155.0821934471045,476.58187344560366,336.7137458551051
95,183.85291164433434,223.8290857798316,182.9758542032839,212.4017613259116,177.6058673452149,212.3522920841574,274.817738914919,185.41965574594747,147.78093994619604,765.3520831976251,188.7142508750345,146.90026783605663,486.2164651243014,322.79226830058604
96,174.0711759388082,211.39343117575535,173.1073111707912,200.30556361300904,168.0021237885343,200.26673175370826,231.36168527975067,174.73246701890875,141.01267286196105,847.2490066526182,178.67065920988378,140.04483471017016,466.03399092196213,307.45972095173164
97,174.5342514065289,212.77416248618474,173.73241854776478,200.7276266814654,169.53685681510743,200.5585599272477,238.34134394105175,175.37233626289213,142.09706103667187,692.0932947991143,179.84022169596136,141.29191936330204,453.5512669539979,308.243000901117
98,174.65097685620142,210.6252383286896,173.85423615983277,200.35238801031795,168.6275149942115,199.973860019029,254.49313513534923,175.52046287048356,142.0626403705567,825.4782160087509,179.17992406247578,141.2626140525721,454.0678417569585,309.4609507157036
99,167.9594841880387,204.02721938854936,167.08588167640804,193.7464743396947,162.7275158018623,193.20332230085967,223.6880052116532,168.79641469670412,136.30666922491858,1120.772960623499,172.49782998498281,135.42946481731954,455.5755359442919,296.0659968066056
100,187.50116412378318,222.02082320209942,186.72111178338795,213.98939745686363,181.07514794922452,213.37857962478594,245.24319082801782,188.4505811928509,153.9040906501325,1067.2562033860936,191.0422333909775,153.12082231220407,481.1463333252901,333.31312776565153
101,179.4925331685026,218.69417353184502,178.27670433985563,206.72091042760246,172.89456057710947,206.69174363154144,238.71804634508294,180.71713166357364,144.88673497071423,1045.6003324661542,184.2779194248748,143.66589091656743,484.88041781104266,319.4004215927557
